905
1	3	4	1	2	-5.239823713
2	4	5	2	3	-5.286995281
3	5	6	3	4	-5.234296199
4	6	7	4	5	-5.278293163
5	7	8	5	6	-5.299830901
6	8	9	6	7	-5.183036529
7	9	10	7	8	-5.275241285
8	10	11	8	9	-5.267605241
9	11	12	9	10	-5.160600542
10	12	13	10	11	-5.265256063
11	13	14	11	12	-5.296755645
12	14	15	12	13	-5.312307906
13	15	16	13	14	-5.362437743
14	16	17	14	15	-5.318924424
15	17	18	15	16	-5.202174701
16	18	19	16	17	-5.342793453
17	19	20	17	18	-5.203883114
18	20	21	18	19	-5.297588188
19	21	22	19	20	-5.218024127
20	22	23	20	21	-5.311444446
21	23	24	21	22	-5.217459933
22	24	25	22	23	-5.312897475
23	25	26	23	24	-5.180335932
24	26	27	24	25	-5.180816904
25	27	28	25	26	-5.184638532
26	28	29	26	27	-5.284234688
27	29	30	27	28	-5.231644117
28	30	31	28	29	-5.282615935
29	31	32	29	30	-5.22287339
30	32	33	30	31	-5.30539922
31	33	34	31	32	-5.275393885
32	34	35	32	33	-5.28514914
33	35	36	33	34	-5.289871221
34	36	37	34	35	-5.123269539
35	37	38	35	36	-5.318589934
36	38	39	36	37	-5.297748953
37	39	40	37	38	-5.199862126
38	40	41	38	39	-5.240627558
39	41	42	39	40	-5.379214088
40	42	43	40	41	-5.298035887
41	43	44	41	42	-5.196851841
42	44	45	42	43	-5.221531123
43	45	46	43	44	-5.295283574
44	46	47	44	45	-5.22816702
45	47	48	45	46	-5.206705332
46	48	49	46	47	-5.264561351
47	49	50	47	48	-5.309677445
48	4	5	1	2	-1.306497678
49	5	6	2	3	-1.337355207
50	6	7	3	4	-1.311369741
51	7	8	4	5	-1.34110719
52	8	9	5	6	-1.32006085
53	9	10	6	7	-1.339516044
54	10	11	7	8	-1.297716563
55	11	12	8	9	-1.321416122
56	12	13	9	10	-1.340058341
57	13	14	10	11	-1.358362319
58	14	15	11	12	-1.320915257
59	15	16	12	13	-1.343670721
60	16	17	13	14	-1.328676531
61	17	18	14	15	-1.328863151
62	18	19	15	16	-1.327266889
63	19	20	16	17	-1.336768289
64	20	21	17	18	-1.317284071
65	21	22	18	19	-1.329970508
66	22	23	19	20	-1.318147646
67	23	24	20	21	-1.329044604
68	24	25	21	22	-1.330612152
69	25	26	22	23	-1.325608693
70	26	27	23	24	-1.346945323
71	27	28	24	25	-1.326390013
72	28	29	25	26	-1.313240432
73	29	30	26	27	-1.343587403
74	30	31	27	28	-1.304058901
75	31	32	28	29	-1.31057544
76	32	33	29	30	-1.331991692
77	33	34	30	31	-1.312714652
78	34	35	31	32	-1.321452042
79	35	36	32	33	-1.322678257
80	36	37	33	34	-1.32772564
81	37	38	34	35	-1.337517466
82	38	39	35	36	-1.327709968
83	39	40	36	37	-1.335145403
84	40	41	37	38	-1.307845641
85	41	42	38	39	-1.318862613
86	42	43	39	40	-1.296487065
87	43	44	40	41	-1.299523021
88	44	45	41	42	-1.316581384
89	45	46	42	43	-1.329282559
90	46	47	43	44	-1.331734184
91	47	48	44	45	-1.320472343
92	48	49	45	46	-1.323529935
93	49	50	46	47	-1.320422816
94	5	6	1	2	-0.525008206
95	6	7	2	3	-0.53639954
96	7	8	3	4	-0.521072254
97	8	9	4	5	-0.528313817
98	9	10	5	6	-0.53210699
99	10	11	6	7	-0.538231783
100	11	12	7	8	-0.539129731
101	12	13	8	9	-0.540346342
102	13	14	9	10	-0.547610917
103	14	15	10	11	-0.533920316
104	15	16	11	12	-0.539471937
105	16	17	12	13	-0.512007159
106	17	18	13	14	-0.51381281
107	18	19	14	15	-0.514423364
108	19	20	15	16	-0.51816346
109	20	21	16	17	-0.52013916
110	21	22	17	18	-0.510031926
111	22	23	18	19	-0.512584801
112	23	24	19	20	-0.522080893
113	24	25	20	21	-0.52919071
114	25	26	21	22	-0.547819579
115	26	27	22	23	-0.541417208
116	27	28	23	24	-0.54069919
117	28	29	24	25	-0.534691659
118	29	30	25	26	-0.531795761
119	30	31	26	27	-0.529069365
120	31	32	27	28	-0.532659969
121	32	33	28	29	-0.53744016
122	33	34	29	30	-0.522787582
123	34	35	30	31	-0.53147902
124	35	36	31	32	-0.525847613
125	36	37	32	33	-0.530418316
126	37	38	33	34	-0.524427337
127	38	39	34	35	-0.529861339
128	39	40	35	36	-0.52433361
129	40	41	36	37	-0.528257018
130	41	42	37	38	-0.524148654
131	42	43	38	39	-0.527066907
132	43	44	39	40	-0.524396831
133	44	45	40	41	-0.525217154
134	45	46	41	42	-0.533854778
135	46	47	42	43	-0.512904379
136	47	48	43	44	-0.531135039
137	48	49	44	45	-0.537252466
138	49	50	45	46	-0.527222978
139	5	7	1	3	-2.661646943
140	6	8	2	4	-2.649824919
141	7	9	3	5	-2.645422215
142	8	10	4	6	-2.64675897
143	9	11	5	7	-2.661788779
144	10	12	6	8	-2.626816734
145	11	13	7	9	-2.647969416
146	12	14	8	10	-2.721819556
147	13	15	9	11	-2.699409077
148	14	16	10	12	-2.709482996
149	15	17	11	13	-2.666197223
150	16	18	12	14	-2.573365213
151	17	19	13	15	-2.553138744
152	18	20	14	16	-2.545738841
153	19	21	15	17	-2.609956984
154	20	22	16	18	-2.63271385
155	21	23	17	19	-2.592685317
156	22	24	18	20	-2.583804147
157	23	25	19	21	-2.662694839
158	24	26	20	22	-2.67396629
159	25	27	21	23	-2.694276719
160	26	28	22	24	-2.661961219
161	27	29	23	25	-2.638459328
162	28	30	24	26	-2.62734294
163	29	31	25	27	-2.651734959
164	30	32	26	28	-2.677829675
165	31	33	27	29	-2.606716206
166	32	34	28	30	-2.618278547
167	33	35	29	31	-2.589617294
168	34	36	30	32	-2.660548827
169	35	37	31	33	-2.70165525
170	36	38	32	34	-2.635641871
171	37	39	33	35	-2.629453012
172	38	40	34	36	-2.700457871
173	39	41	35	37	-2.653380801
174	40	42	36	38	-2.673927264
175	41	43	37	39	-2.665700759
176	42	44	38	40	-2.666420132
177	43	45	39	41	-2.663569733
178	44	46	40	42	-2.618254685
179	45	47	41	43	-2.676495988
180	46	48	42	44	-2.639653769
181	47	49	43	45	-2.65429172
182	48	50	44	46	-2.652033267
183	7	9	1	3	-0.658639421
184	8	10	2	4	-0.665902034
185	9	11	3	5	-0.67074751
186	10	12	4	6	-0.689108269
187	11	13	5	7	-0.674352231
188	12	14	6	8	-0.689201901
189	13	15	7	9	-0.678097931
190	14	16	8	10	-0.672128974
191	15	17	9	11	-0.642527727
192	16	18	10	12	-0.621895649
193	17	19	11	13	-0.577850112
194	18	20	12	14	-0.565519973
195	19	21	13	15	-0.551472228
196	20	22	14	16	-0.56297365
197	21	23	15	17	-0.559018024
198	22	24	16	18	-0.563014673
199	23	25	17	19	-0.58230615
200	24	26	18	20	-0.621107536
201	25	27	19	21	-0.637107902
202	26	28	20	22	-0.670383099
203	27	29	21	23	-0.684886743
204	28	30	22	24	-0.685882394
205	29	31	23	25	-0.687456738
206	30	32	24	26	-0.673697563
207	31	33	25	27	-0.670307226
208	32	34	26	28	-0.678783596
209	33	35	27	29	-0.66477495
210	34	36	28	30	-0.665316923
211	35	37	29	31	-0.664008785
212	36	38	30	32	-0.66356005
213	37	39	31	33	-0.672635271
214	38	40	32	34	-0.676002546
215	39	41	33	35	-0.679888934
216	40	42	34	36	-0.655356207
217	41	43	35	37	-0.657097489
218	42	44	36	38	-0.656442515
219	43	45	37	39	-0.672035553
220	44	46	38	40	-0.676804425
221	45	47	39	41	-0.662827969
222	46	48	40	42	-0.657665808
223	47	49	41	43	-0.660204543
224	48	50	42	44	-0.660309578
225	9	11	1	3	-0.271558631
226	10	12	2	4	-0.270078729
227	11	13	3	5	-0.278557435
228	12	14	4	6	-0.277366027
229	13	15	5	7	-0.279596617
230	14	16	6	8	-0.273545569
231	15	17	7	9	-0.251883362
232	16	18	8	10	-0.229477669
233	17	19	9	11	-0.209500427
234	18	20	10	12	-0.189084978
235	19	21	11	13	-0.182480288
