905
1	3	4	1	2	-5.257340653
2	4	5	2	3	-5.227232536
3	5	6	3	4	-5.220743933
4	6	7	4	5	-5.240002569
5	7	8	5	6	-5.262132427
6	8	9	6	7	-5.232693851
7	9	10	7	8	-5.264411346
8	10	11	8	9	-5.248734441
9	11	12	9	10	-5.261864763
10	12	13	10	11	-5.28535165
11	13	14	11	12	-5.297123159
12	14	15	12	13	-5.285370877
13	15	16	13	14	-5.275027326
14	16	17	14	15	-5.273256463
15	17	18	15	16	-5.28696985
16	18	19	16	17	-5.266126774
17	19	20	17	18	-5.305259557
18	20	21	18	19	-5.274078081
19	21	22	19	20	-5.231682513
20	22	23	20	21	-5.24930874
21	23	24	21	22	-5.258632633
22	24	25	22	23	-5.253495589
23	25	26	23	24	-5.269700842
24	26	27	24	25	-5.217902202
25	27	28	25	26	-5.237613085
26	28	29	26	27	-5.240198636
27	29	30	27	28	-5.278030913
28	30	31	28	29	-5.232480706
29	31	32	29	30	-5.230594782
30	32	33	30	31	-5.254435265
31	33	34	31	32	-5.234232488
32	34	35	32	33	-5.232471613
33	35	36	33	34	-5.247252883
34	36	37	34	35	-5.250655345
35	37	38	35	36	-5.252043247
36	38	39	36	37	-5.235520795
37	39	40	37	38	-5.199199264
38	40	41	38	39	-5.23268325
39	41	42	39	40	-5.250947202
40	42	43	40	41	-5.262285437
41	43	44	41	42	-5.254818353
42	44	45	42	43	-5.239094672
43	45	46	43	44	-5.252977397
44	46	47	44	45	-5.202830787
45	47	48	45	46	-5.222526717
46	48	49	46	47	-5.244202768
47	49	50	47	48	-5.246196314
48	4	5	1	2	-1.321604187
49	5	6	2	3	-1.323192253
50	6	7	3	4	-1.318708636
51	7	8	4	5	-1.320827051
52	8	9	5	6	-1.322554972
53	9	10	6	7	-1.324358756
54	10	11	7	8	-1.31855405
55	11	12	8	9	-1.329753379
56	12	13	9	10	-1.336869397
57	13	14	10	11	-1.33899423
58	14	15	11	12	-1.334963775
59	15	16	12	13	-1.329627797
60	16	17	13	14	-1.323124269
61	17	18	14	15	-1.32404921
62	18	19	15	16	-1.332948213
63	19	20	16	17	-1.328996842
64	20	21	17	18	-1.333939426
65	21	22	18	19	-1.326461865
66	22	23	19	20	-1.323022309
67	23	24	20	21	-1.3267228
68	24	25	21	22	-1.332986118
69	25	26	22	23	-1.332995307
70	26	27	23	24	-1.329650214
71	27	28	24	25	-1.331811916
72	28	29	25	26	-1.3283087
73	29	30	26	27	-1.322290924
74	30	31	27	28	-1.32449897
75	31	32	28	29	-1.32412727
76	32	33	29	30	-1.324383628
77	33	34	30	31	-1.318653736
78	34	35	31	32	-1.324335387
79	35	36	32	33	-1.325243302
80	36	37	33	34	-1.317276931
81	37	38	34	35	-1.319016226
82	38	39	35	36	-1.317333242
83	39	40	36	37	-1.317911425
84	40	41	37	38	-1.311027221
85	41	42	38	39	-1.324980264
86	42	43	39	40	-1.317664531
87	43	44	40	41	-1.326428666
88	44	45	41	42	-1.319309637
89	45	46	42	43	-1.323009593
90	46	47	43	44	-1.320085181
91	47	48	44	45	-1.31611722
92	48	49	45	46	-1.316972441
93	49	50	46	47	-1.314079198
94	5	6	1	2	-0.530268598
95	6	7	2	3	-0.529688183
96	7	8	3	4	-0.529723978
97	8	9	4	5	-0.529674604
98	9	10	5	6	-0.535190851
99	10	11	6	7	-0.535839196
100	11	12	7	8	-0.535473367
101	12	13	8	9	-0.538846672
102	13	14	9	10	-0.540765749
103	14	15	10	11	-0.539212452
104	15	16	11	12	-0.533912038
105	16	17	12	13	-0.521112217
106	17	18	13	14	-0.514787791
107	18	19	14	15	-0.515782602
108	19	20	15	16	-0.517401611
109	20	21	16	17	-0.516851803
110	21	22	17	18	-0.514920759
111	22	23	18	19	-0.517285684
112	23	24	19	20	-0.523032106
113	24	25	20	21	-0.532159936
114	25	26	21	22	-0.539844895
115	26	27	22	23	-0.541248287
116	27	28	23	24	-0.538298678
117	28	29	24	25	-0.533582218
118	29	30	25	26	-0.533379257
119	30	31	26	27	-0.5345152
120	31	32	27	28	-0.531015928
