905
1	3	4	1	2	-4.533625427
2	4	5	2	3	-5.117421309
3	5	6	3	4	-4.187517961
4	6	7	4	5	-5.526538584
5	7	8	5	6	-6.515822843
6	8	9	6	7	-6.58000518
7	9	10	7	8	-3.334437627
8	10	11	8	9	-5.693684457
9	11	12	9	10	-5.014833937
10	12	13	10	11	-6.131240807
11	13	14	11	12	-5.571720035
12	14	15	12	13	-3.253213964
13	15	16	13	14	-5.720390245
14	16	17	14	15	-4.331640706
15	17	18	15	16	-4.640766554
16	18	19	16	17	-6.363206311
17	19	20	17	18	-4.55465404
18	20	21	18	19	-6.32487042
19	21	22	19	20	-5.018670015
20	22	23	20	21	-5.027833667
21	23	24	21	22	-4.492910469
22	24	25	22	23	-5.293295724
23	25	26	23	24	-5.896639089
24	26	27	24	25	-3.818825489
25	27	28	25	26	-4.4919152
26	28	29	26	27	-4.599420392
27	29	30	27	28	-6.304149791
28	30	31	28	29	-5.173174779
29	31	32	29	30	-7.058233356
30	32	33	30	31	-4.365902484
31	33	34	31	32	-3.944122237
32	34	35	32	33	-4.907095177
33	35	36	33	34	-5.633210408
34	36	37	34	35	-6.789358867
35	37	38	35	36	-4.983943126
36	38	39	36	37	-4.65027384
37	39	40	37	38	-3.699601503
38	40	41	38	39	-4.31480017
39	41	42	39	40	-5.45995669
40	42	43	40	41	-4.432192059
41	43	44	41	42	-5.147407387
42	44	45	42	43	-6.090698636
43	45	46	43	44	-5.330017761
44	46	47	44	45	-5.812920699
45	47	48	45	46	-6.833431086
46	48	49	46	47	-6.025066834
47	49	50	47	48	-6.004377684
48	4	5	1	2	-1.094076828
49	5	6	2	3	-1.1853813
50	6	7	3	4	-1.219167402
51	7	8	4	5	-1.413984667
52	8	9	5	6	-1.415233741
53	9	10	6	7	-1.237136537
54	10	11	7	8	-1.555212586
55	11	12	8	9	-1.453945585
56	12	13	9	10	-1.259434502
57	13	14	10	11	-1.400620581
58	14	15	11	12	-1.452793062
59	15	16	12	13	-1.552702125
60	16	17	13	14	-1.511420727
61	17	18	14	15	-1.468307397
62	18	19	15	16	-1.420778413
63	19	20	16	17	-1.554773563
64	20	21	17	18	-1.90946266
65	21	22	18	19	-1.142247112
66	22	23	19	20	-1.35997409
67	23	24	20	21	-1.288059812
68	24	25	21	22	-1.427416345
69	25	26	22	23	-1.152322262
70	26	27	23	24	-1.588679104
71	27	28	24	25	-1.46306733
72	28	29	25	26	-1.6708269
73	29	30	26	27	-1.201633746
74	30	31	27	28	-1.584595725
75	31	32	28	29	-1.414343568
76	32	33	29	30	-1.130130167
77	33	34	30	31	-1.285346287
78	34	35	31	32	-1.092584366
79	35	36	32	33	-1.449915205
80	36	37	33	34	-1.274641116
81	37	38	34	35	-1.556820174
82	38	39	35	36	-1.381462296
83	39	40	36	37	-1.340955597
84	40	41	37	38	-1.240339632
85	41	42	38	39	-1.054563247
86	42	43	39	40	-0.96636477
87	43	44	40	41	-1.11806208
88	44	45	41	42	-1.564177383
89	45	46	42	43	-1.383738021
90	46	47	43	44	-1.704433415
91	47	48	44	45	-1.013263764
92	48	49	45	46	-1.481042941
93	49	50	46	47	-1.333712319
94	5	6	1	2	-0.548631036
95	6	7	2	3	-0.635568445
96	7	8	3	4	-0.579434974
