905
1	3	4	1	2	-5.296903376
2	4	5	2	3	-5.460008389
3	5	6	3	4	-5.209125683
4	6	7	4	5	-5.190175566
5	7	8	5	6	-5.300357429
6	8	9	6	7	-5.269000887
7	9	10	7	8	-5.287813502
8	10	11	8	9	-4.984532277
9	11	12	9	10	-5.446628924
10	12	13	10	11	-5.456323496
11	13	14	11	12	-5.295943762
12	14	15	12	13	-5.268587147
13	15	16	13	14	-5.216229675
14	16	17	14	15	-5.327225937
15	17	18	15	16	-5.321106847
16	18	19	16	17	-5.348782959
17	19	20	17	18	-5.077465795
18	20	21	18	19	-5.272075927
19	21	22	19	20	-5.120460206
20	22	23	20	21	-5.23588982
21	23	24	21	22	-5.085330119
22	24	25	22	23	-5.104943971
23	25	26	23	24	-4.931883211
24	26	27	24	25	-5.418520588
25	27	28	25	26	-5.298957444
26	28	29	26	27	-5.382163588
27	29	30	27	28	-5.07047372
28	30	31	28	29	-5.456509393
29	31	32	29	30	-5.105320759
30	32	33	30	31	-5.085350433
31	33	34	31	32	-5.180348382
32	34	35	32	33	-5.366248763
33	35	36	33	34	-5.220633865
34	36	37	34	35	-5.166898637
35	37	38	35	36	-5.046511157
36	38	39	36	37	-5.229061511
37	39	40	37	38	-4.88623161
38	40	41	38	39	-5.199186046
39	41	42	39	40	-5.262866616
40	42	43	40	41	-5.306769389
41	43	44	41	42	-5.3699133
42	44	45	42	43	-5.375267204
43	45	46	43	44	-5.14178927
44	46	47	44	45	-5.204599669
45	47	48	45	46	-5.073864587
46	48	49	46	47	-5.456328399
47	49	50	47	48	-5.225629288
48	4	5	1	2	-1.306390889
49	5	6	2	3	-1.39216688
50	6	7	3	4	-1.354993399
51	7	8	4	5	-1.348636596
52	8	9	5	6	-1.26182789
53	9	10	6	7	-1.37594169
54	10	11	7	8	-1.248189405
55	11	12	8	9	-1.378404468
56	12	13	9	10	-1.251365616
57	13	14	10	11	-1.33357558
58	14	15	11	12	-1.355719566
59	15	16	12	13	-1.378514659
60	16	17	13	14	-1.355797057
61	17	18	14	15	-1.322808152
62	18	19	15	16	-1.361251554
63	19	20	16	17	-1.385808785
64	20	21	17	18	-1.351117413
65	21	22	18	19	-1.353383246
66	22	23	19	20	-1.31557616
67	23	24	20	21	-1.329964968
68	24	25	21	22	-1.292973759
69	25	26	22	23	-1.355673841
70	26	27	23	24	-1.326291784
71	27	28	24	25	-1.391126758
72	28	29	25	26	-1.333057113
73	29	30	26	27	-1.373676629
74	30	31	27	28	-1.349600063
75	31	32	28	29	-1.366235194
76	32	33	29	30	-1.322379087
77	33	34	30	31	-1.39017085
78	34	35	31	32	-1.347103093
79	35	36	32	33	-1.323834017
80	36	37	33	34	-1.298098363
81	37	38	34	35	-1.296215046
82	38	39	35	36	-1.257703022
83	39	40	36	37	-1.279695268
84	40	41	37	38	-1.294389842
85	41	42	38	39	-1.314947785
86	42	43	39	40	-1.310395521
87	43	44	40	41	-1.218110673
88	44	45	41	42	-1.390956085
89	45	46	42	43	-1.393090171
90	46	47	43	44	-1.275562973
91	47	48	44	45	-1.31562743
92	48	49	45	46	-1.255806308
93	49	50	46	47	-1.359224792
94	5	6	1	2	-0.532016383
95	6	7	2	3	-0.540104751
96	7	8	3	4	-0.540147365
97	8	9	4	5	-0.516524784
98	9	10	5	6	-0.508354264
99	10	11	6	7	-0.527201642
100	11	12	7	8	-0.539309856
101	12	13	8	9	-0.544343278
102	13	14	9	10	-0.548216248
103	14	15	10	11	-0.535196262
104	15	16	11	12	-0.513300641
105	16	17	12	13	-0.55861308
106	17	18	13	14	-0.506843129
107	18	19	14	15	-0.522417845
108	19	20	15	16	-0.494370119
109	20	21	16	17	-0.526932502
110	21	22	17	18	-0.488674717
111	22	23	18	19	-0.509844717
112	23	24	19	20	-0.521495551
113	24	25	20	21	-0.520809507
114	25	26	21	22	-0.537958682
115	26	27	22	23	-0.535768497
116	27	28	23	24	-0.528533822
117	28	29	24	25	-0.532539284
118	29	30	25	26	-0.542032228
119	30	31	26	27	-0.527453364
120	31	32	27	28	-0.527026121
121	32	33	28	29	-0.534877263
122	33	34	29	30	-0.529219509
123	34	35	30	31	-0.532645831
124	35	36	31	32	-0.527733738
125	36	37	32	33	-0.514861935
126	37	38	33	34	-0.565678596
127	38	39	34	35	-0.536134759
128	39	40	35	36	-0.52356473
129	40	41	36	37	-0.500317138
130	41	42	37	38	-0.516787551
131	42	43	38	39	-0.527223849
132	43	44	39	40	-0.505731711
133	44	45	40	41	-0.538642881
134	45	46	41	42	-0.518437895
135	46	47	42	43	-0.52902016
136	47	48	43	44	-0.529176783
137	48	49	44	45	-0.508663157
138	49	50	45	46	-0.515119349
139	5	7	1	3	-2.596956195
140	6	8	2	4	-2.5682955
141	7	9	3	5	-2.686618873
142	8	10	4	6	-2.62242015
143	9	11	5	7	-2.743068106
144	10	12	6	8	-2.734071999
145	11	13	7	9	-2.664106582
146	12	14	8	10	-2.627008728
147	13	15	9	11	-2.618314929
148	14	16	10	12	-2.625677594
149	15	17	11	13	-2.693105424
150	16	18	12	14	-2.553585359
151	17	19	13	15	-2.560756269
152	18	20	14	16	-2.607991922
153	19	21	15	17	-2.597301181
154	20	22	16	18	-2.52214168
155	21	23	17	19	-2.56721811
156	22	24	18	20	-2.644698199
157	23	25	19	21	-2.670111034
158	24	26	20	22	-2.54486415
159	25	27	21	23	-2.631157068
160	26	28	22	24	-2.709580183
161	27	29	23	25	-2.772480452
162	28	30	24	26	-2.626082023
163	29	31	25	27	-2.654415753
164	30	32	26	28	-2.730145152
165	31	33	27	29	-2.649690322
166	32	34	28	30	-2.591042721
167	33	35	29	31	-2.70424712
168	34	36	30	32	-2.769610051
169	35	37	31	33	-2.682308727
170	36	38	32	34	-2.738424269
171	37	39	33	35	-2.560881954
172	38	40	34	36	-2.6878164
173	39	41	35	37	-2.620393926
174	40	42	36	38	-2.594411213
175	41	43	37	39	-2.650148563
176	42	44	38	40	-2.786760877
177	43	45	39	41	-2.524690929
178	44	46	40	42	-2.702664008
179	45	47	41	43	-2.606967789
180	46	48	42	44	-2.710286429
181	47	49	43	45	-2.662065748
182	48	50	44	46	-2.636250767
183	7	9	1	3	-0.666243205
184	8	10	2	4	-0.668348115
185	9	11	3	5	-0.701717688
186	10	12	4	6	-0.709058624
187	11	13	5	7	-0.662939357
188	12	14	6	8	-0.673017211
189	13	15	7	9	-0.701994924
190	14	16	8	10	-0.668194655
191	15	17	9	11	-0.676444646
192	16	18	10	12	-0.622650032
193	17	19	11	13	-0.584377571
194	18	20	12	14	-0.553279075
195	19	21	13	15	-0.553718288
196	20	22	14	16	-0.549867829
197	21	23	15	17	-0.545670762
198	22	24	16	18	-0.574028033
199	23	25	17	19	-0.569934763
200	24	26	18	20	-0.602329179
201	25	27	19	21	-0.644805539
202	26	28	20	22	-0.691374112
203	27	29	21	23	-0.731214336
204	28	30	22	24	-0.70044015
205	29	31	23	25	-0.683365291
206	30	32	24	26	-0.674815799
207	31	33	25	27	-0.676189199
208	32	34	26	28	-0.658734175
209	33	35	27	29	-0.693935133
210	34	36	28	30	-0.682497589
211	35	37	29	31	-0.676557181
212	36	38	30	32	-0.626326727
213	37	39	31	33	-0.667327994
214	38	40	32	34	-0.654660871
215	39	41	33	35	-0.715638978
216	40	42	34	36	-0.672235207
217	41	43	35	37	-0.676694218
218	42	44	36	38	-0.644452372
219	43	45	37	39	-0.672249102
220	44	46	38	40	-0.673277334
221	45	47	39	41	-0.664757223
222	46	48	40	42	-0.680009305
223	47	49	41	43	-0.715555644
224	48	50	42	44	-0.64076335
225	9	11	1	3	-0.27054056
226	10	12	2	4	-0.282218268
227	11	13	3	5	-0.266599847
228	12	14	4	6	-0.27539249
229	13	15	5	7	-0.292503022
230	14	16	6	8	-0.272981314
231	15	17	7	9	-0.256796888
232	16	18	8	10	-0.214471075
233	17	19	9	11	-0.214333688
234	18	20	10	12	-0.187414675
235	19	21	11	13	-0.174582305
236	20	22	12	14	-0.174506181
237	21	23	13	15	-0.189202262
238	22	24	14	16	-0.167544483
239	23	25	15	17	-0.179690449
240	24	26	16	18	-0.185452816
241	25	27	17	19	-0.213192821
242	26	28	18	20	-0.222310566
243	27	29	19	21	-0.251861016
244	28	30	20	22	-0.26227608
245	29	31	21	23	-0.270764719
246	30	32	22	24	-0.270941839
247	31	33	23	25	-0.270514217
248	32	34	24	26	-0.266509402
249	33	35	25	27	-0.266765695
250	34	36	26	28	-0.274206336
