905
1	3	4	1	2	-5.72145595
2	4	5	2	3	-5.606088374
3	5	6	3	4	-4.165775026
4	6	7	4	5	-4.457832162
5	7	8	5	6	-4.895799129
6	8	9	6	7	-5.505062789
7	9	10	7	8	-5.264054551
8	10	11	8	9	-5.11356899
9	11	12	9	10	-4.980561157
10	12	13	10	11	-5.326908164
11	13	14	11	12	-5.483004567
12	14	15	12	13	-4.854096662
13	15	16	13	14	-5.373763177
14	16	17	14	15	-5.219128289
15	17	18	15	16	-5.50784139
16	18	19	16	17	-4.005623981
17	19	20	17	18	-5.416022065
18	20	21	18	19	-5.027502976
19	21	22	19	20	-5.502521999
20	22	23	20	21	-5.238227108
21	23	24	21	22	-4.803713883
22	24	25	22	23	-4.574888978
23	25	26	23	24	-4.553967809
24	26	27	24	25	-5.254262531
25	27	28	25	26	-5.358867983
26	28	29	26	27	-5.023824531
27	29	30	27	28	-5.304733848
28	30	31	28	29	-5.58393763
29	31	32	29	30	-5.88053088
30	32	33	30	31	-5.630915966
31	33	34	31	32	-5.078440207
32	34	35	32	33	-5.114179584
33	35	36	33	34	-4.997030502
34	36	37	34	35	-4.845421011
35	37	38	35	36	-5.103920383
36	38	39	36	37	-4.932222894
37	39	40	37	38	-5.418530332
38	40	41	38	39	-5.325331677
39	41	42	39	40	-4.603792133
40	42	43	40	41	-5.655623163
41	43	44	41	42	-4.851480675
42	44	45	42	43	-6.063041902
43	45	46	43	44	-5.712991853
44	46	47	44	45	-5.433242337
45	47	48	45	46	-4.664246091
46	48	49	46	47	-4.938682275
47	49	50	47	48	-5.444269271
48	4	5	1	2	-1.643235724
49	5	6	2	3	-1.321814354
50	6	7	3	4	-1.158361417
51	7	8	4	5	-1.251993316
52	8	9	5	6	-1.104169664
53	9	10	6	7	-1.500269246
54	10	11	7	8	-1.346896058
55	11	12	8	9	-1.27916067
56	12	13	9	10	-1.190204214
57	13	14	10	11	-1.494607262
58	14	15	11	12	-1.378556391
59	15	16	12	13	-1.28648893
60	16	17	13	14	-1.304810152
61	17	18	14	15	-1.402866844
62	18	19	15	16	-1.407968181
63	19	20	16	17	-1.128626138
64	20	21	17	18	-1.595247844
65	21	22	18	19	-1.414623369
66	22	23	19	20	-1.462029593
67	23	24	20	21	-1.750788866
68	24	25	21	22	-1.154784905
69	25	26	22	23	-1.271184784
70	26	27	23	24	-1.111641849
71	27	28	24	25	-1.35300833
72	28	29	25	26	-1.021599289
73	29	30	26	27	-1.402249459
74	30	31	27	28	-1.371921151
75	31	32	28	29	-1.298100944
76	32	33	29	30	-1.173619496
77	33	34	30	31	-1.248961131
78	34	35	31	32	-1.39739461
79	35	36	32	33	-1.059885604
80	36	37	33	34	-1.263478596
81	37	38	34	35	-1.326510142
82	38	39	35	36	-1.549272793
83	39	40	36	37	-1.330174748
84	40	41	37	38	-1.303993525
85	41	42	38	39	-1.083409406
86	42	43	39	40	-1.314925676
87	43	44	40	41	-1.358313938
88	44	45	41	42	-1.418466028
89	45	46	42	43	-1.251630238
90	46	47	43	44	-1.299484187
91	47	48	44	45	-1.27104656
92	48	49	45	46	-1.249832414
93	49	50	46	47	-1.220723712
94	5	6	1	2	-0.525938153
95	6	7	2	3	-0.441422657
96	7	8	3	4	-0.542812049
97	8	9	4	5	-0.514062927
98	9	10	5	6	-0.546821013
99	10	11	6	7	-0.506214351
100	11	12	7	8	-0.498008641
101	12	13	8	9	-0.536043433
102	13	14	9	10	-0.517904145
103	14	15	10	11	-0.582487492
104	15	16	11	12	-0.358211115
105	16	17	12	13	-0.453981472
106	17	18	13	14	-0.524188719
107	18	19	14	15	-0.526184499
108	19	20	15	16	-0.521968717
109	20	21	16	17	-0.499140969
110	21	22	17	18	-0.52439498
111	22	23	18	19	-0.549048362
112	23	24	19	20	-0.365499
113	24	25	20	21	-0.55933203
114	25	26	21	22	-0.494883262
115	26	27	22	23	-0.586158741
116	27	28	23	24	-0.563684872
117	28	29	24	25	-0.494824057
118	29	30	25	26	-0.541457331
